,name,license,GPL_dependencies
7055,odoo12-addons-oca-maintenance,unknown,"['odoo12-addon-base-maintenance', 'odoo12-addon-base-maintenance-config', 'odoo12-addon-base-maintenance-group', 'odoo12-addon-base-remote', 'odoo12-addon-contract', 'odoo12-addon-maintenance-equipment-always-fold', 'odoo12-addon-maintenance-equipment-category-kanban', 'odoo12-addon-maintenance-equipment-contract', 'odoo12-addon-maintenance-equipment-custom-info', 'odoo12-addon-maintenance-equipment-image', 'odoo12-addon-maintenance-equipment-scrap', 'odoo12-addon-maintenance-equipment-sequence', 'odoo12-addon-maintenance-equipment-tags', 'odoo12-addon-maintenance-plan', 'odoo12-addon-maintenance-plan-activity', 'odoo12-addon-maintenance-project', 'odoo12-addon-maintenance-project-plan', 'odoo12-addon-maintenance-remote', 'odoo12-addon-maintenance-request-repair', 'odoo12-addon-maintenance-request-sequence', 'odoo12-addon-maintenance-request-stage-transition', 'odoo12-addon-maintenance-stock', 'odoo12-addon-maintenance-team-hierarchy', 'odoo12-addon-maintenance-timesheet']"
7056,odoo12-addons-oca-product-attribute,unknown,"['odoo12-addon-base-product-mass-addition', 'odoo12-addon-packaging-uom', 'odoo12-addon-product-active-propagate', 'odoo12-addon-product-assortment', 'odoo12-addon-product-bom-revision', 'odoo12-addon-product-brand', 'odoo12-addon-product-category-active', 'odoo12-addon-product-category-type', 'odoo12-addon-product-code-mandatory', 'odoo12-addon-product-code-unique', 'odoo12-addon-product-cost-security', 'odoo12-addon-product-dimension', 'odoo12-addon-product-documentation-set', 'odoo12-addon-product-end-of-life', 'odoo12-addon-product-equivalent-category', 'odoo12-addon-product-firmware-version', 'odoo12-addon-product-logistics-uom', 'odoo12-addon-product-lot-sequence', 'odoo12-addon-product-manufacturer', 'odoo12-addon-product-model-viewer', 'odoo12-addon-product-multi-category', 'odoo12-addon-product-multi-price', 'odoo12-addon-product-net-weight', 'odoo12-addon-product-packaging-dimension', 'odoo12-addon-product-packaging-type-required', 'odoo12-addon-product-price-history', 'odoo12-addon-product-pricelist-direct-print', 'odoo12-addon-product-pricelist-print-website-sale', 'odoo12-addon-product-pricelist-revision', 'odoo12-addon-product-pricelist-show-product-ref', 'odoo12-addon-product-pricelist-supplierinfo', 'odoo12-addon-product-priority', 'odoo12-addon-product-product-template-navigation', 'odoo12-addon-product-profile', 'odoo12-addon-product-restricted-type', 'odoo12-addon-product-sale-tax-price-included', 'odoo12-addon-product-secondary-unit', 'odoo12-addon-product-sequence', 'odoo12-addon-product-standard-price-tax-included', 'odoo12-addon-product-state', 'odoo12-addon-product-stock-state', 'odoo12-addon-product-supplierinfo-for-customer', 'odoo12-addon-product-supplierinfo-revision', 'odoo12-addon-product-template-copy-attributes', 'odoo12-addon-product-template-tags', 'odoo12-addon-product-uom-measure-type', 'odoo12-addon-product-uom-po-domain', 'odoo12-addon-product-uom-use-type', 'odoo12-addon-product-variant-inactive', 'odoo12-addon-product-weight', 'odoo12-addon-report-xlsx', 'odoo12-addon-stock-production-lot-firmware-version', 'odoo12-addon-web-widget-model-viewer']"
7057,odoo12-addons-oca-stock-logistics-workflow,unknown,"['odoo12-addon-base-product-mass-addition', 'odoo12-addon-product-assortment', 'odoo12-addon-product-cost-price-avco-sync', 'odoo12-addon-product-supplierinfo-for-customer', 'odoo12-addon-product-supplierinfo-for-customer-picking', 'odoo12-addon-product-supplierinfo-picking', 'odoo12-addon-purchase-line-procurement-group', 'odoo12-addon-purchase-stock-picking-restrict-cancel', 'odoo12-addon-sale-order-global-stock-route', 'odoo12-addon-stock-change-price-at-date', 'odoo12-addon-stock-delivery-note', 'odoo12-addon-stock-dropshipping-whole-supplier', 'odoo12-addon-stock-landed-costs-currency', 'odoo12-addon-stock-lot-scrap', 'odoo12-addon-stock-move-line-auto-fill', 'odoo12-addon-stock-move-manual-lot', 'odoo12-addon-stock-move-quick-lot', 'odoo12-addon-stock-no-negative', 'odoo12-addon-stock-picking-auto-create-lot', 'odoo12-addon-stock-picking-back2draft', 'odoo12-addon-stock-picking-backorder-strategy', 'odoo12-addon-stock-picking-batch-back2draft', 'odoo12-addon-stock-picking-batch-extended', 'odoo12-addon-stock-picking-batch-extended-account', 'odoo12-addon-stock-picking-customer-ref', 'odoo12-addon-stock-picking-filter-lot', 'odoo12-addon-stock-picking-force-assign', 'odoo12-addon-stock-picking-invoice-link', 'odoo12-addon-stock-picking-late-activity', 'odoo12-addon-stock-picking-line-sequence', 'odoo12-addon-stock-picking-mass-action', 'odoo12-addon-stock-picking-operation-quick-change', 'odoo12-addon-stock-picking-package-preparation', 'odoo12-addon-stock-picking-package-preparation-line', 'odoo12-addon-stock-picking-product-assortment', 'odoo12-addon-stock-picking-product-link', 'odoo12-addon-stock-picking-purchase-order-link', 'odoo12-addon-stock-picking-purchase-propagate', 'odoo12-addon-stock-picking-quick', 'odoo12-addon-stock-picking-responsible', 'odoo12-addon-stock-picking-restrict-cancel-with-orig-move', 'odoo12-addon-stock-picking-return-lot', 'odoo12-addon-stock-picking-return-restricted-qty', 'odoo12-addon-stock-picking-sale-order-link', 'odoo12-addon-stock-picking-send-by-mail', 'odoo12-addon-stock-picking-show-backorder', 'odoo12-addon-stock-picking-show-return', 'odoo12-addon-stock-picking-whole-scrap', 'odoo12-addon-stock-production-lot-traceability', 'odoo12-addon-stock-return-request', 'odoo12-addon-stock-shifting-end-of-lot', 'odoo12-addon-stock-split-picking']"
7058,odoo12-addons-oca-report-print-send,unknown,"['odoo12-addon-base-remote', 'odoo12-addon-base-report-to-printer', 'odoo12-addon-base-report-to-printer-mail', 'odoo12-addon-printer-zpl2', 'odoo12-addon-remote-report-to-printer', 'odoo12-addon-server-environment', 'odoo12-addon-server-env-printing-server', 'pycups']"
7059,odoo12-addon-community-maps,unknown,['odoo12-addon-base-rest-base-structure']
7060,odoo12-addon-community-maps-landings,unknown,['odoo12-addon-base-rest-base-structure']
7061,odoo12-addons-shopinvader-odoo-misc,unknown,['odoo12-addon-base-sparse-field-list-support']
7062,odoo12-addons-oca-hr,unknown,"['odoo12-addon-base-tier-validation', 'odoo12-addon-date-range', 'odoo12-addon-hr-attendance-autoclose', 'odoo12-addon-hr-attendance-geolocation', 'odoo12-addon-hr-attendance-modification-tracking', 'odoo12-addon-hr-attendance-report-theoretical-time', 'odoo12-addon-hr-attendance-rfid', 'odoo12-addon-hr-attendance-sheet', 'odoo12-addon-hr-calendar-rest-time', 'odoo12-addon-hr-contract-currency', 'odoo12-addon-hr-contract-document', 'odoo12-addon-hr-contract-multi-job', 'odoo12-addon-hr-contract-rate', 'odoo12-addon-hr-contract-reference', 'odoo12-addon-hr-course', 'odoo12-addon-hr-employee-age', 'odoo12-addon-hr-employee-birth-name', 'odoo12-addon-hr-employee-calendar-planning', 'odoo12-addon-hr-employee-display-own-info', 'odoo12-addon-hr-employee-document', 'odoo12-addon-hr-employee-emergency-contact', 'odoo12-addon-hr-employee-firstname', 'odoo12-addon-hr-employee-health', 'odoo12-addon-hr-employee-id', 'odoo12-addon-hr-employee-language', 'odoo12-addon-hr-employee-lastnames', 'odoo12-addon-hr-employee-medical-examination', 'odoo12-addon-hr-employee-partner-external', 'odoo12-addon-hr-employee-phone-extension', 'odoo12-addon-hr-employee-ppe', 'odoo12-addon-hr-employee-relative', 'odoo12-addon-hr-employee-service', 'odoo12-addon-hr-employee-service-contract', 'odoo12-addon-hr-employee-social-media', 'odoo12-addon-hr-employee-ssn', 'odoo12-addon-hr-expense-advance-clearing', 'odoo12-addon-hr-expense-advance-clearing-consolidation', 'odoo12-addon-hr-expense-advance-clearing-sequence', 'odoo12-addon-hr-expense-analytic-require', 'odoo12-addon-hr-expense-cancel', 'odoo12-addon-hr-expense-invoice', 'odoo12-addon-hr-expense-journal', 'odoo12-addon-hr-expense-payment-difference', 'odoo12-addon-hr-expense-petty-cash', 'odoo12-addon-hr-expense-petty-cash-sequence', 'odoo12-addon-hr-expense-portal', 'odoo12-addon-hr-expense-receipt-require', 'odoo12-addon-hr-expense-sequence', 'odoo12-addon-hr-expense-tier-validation', 'odoo12-addon-hr-expense-type', 'odoo12-addon-hr-experience', 'odoo12-addon-hr-holidays-accrual-advanced', 'odoo12-addon-hr-holidays-credit', 'odoo12-addon-hr-holidays-hour', 'odoo12-addon-hr-holidays-leave-auto-approve', 'odoo12-addon-hr-holidays-leave-repeated', 'odoo12-addon-hr-holidays-leave-request-wizard', 'odoo12-addon-hr-holidays-length-validation', 'odoo12-addon-hr-holidays-notify-employee-manager', 'odoo12-addon-hr-holidays-public', 'odoo12-addon-hr-holidays-settings', 'odoo12-addon-hr-holidays-validity-date', 'odoo12-addon-hr-job-category', 'odoo12-addon-hr-payroll-cancel', 'odoo12-addon-hr-payslip-change-state', 'odoo12-addon-hr-period', 'odoo12-addon-hr-personal-equipment-request', 'odoo12-addon-hr-recruitment-security', 'odoo12-addon-hr-skill', 'odoo12-addon-hr-timesheet-sheet', 'odoo12-addon-hr-worked-days-from-timesheet', 'odoo12-addon-partner-firstname', 'odoo12-addon-partner-second-lastname', 'odoo12-addon-resource-hook', 'odoo12-addon-web-widget-x2many-2d-matrix']"
7063,odoo12-addons-oca-reporting-engine,unknown,"['odoo12-addon-bi-sql-editor', 'odoo12-addon-bi-sql-editor-aggregate', 'odoo12-addon-bi-view-editor', 'odoo12-addon-kpi', 'odoo12-addon-kpi-dashboard', 'odoo12-addon-kpi-dashboard-altair', 'odoo12-addon-kpi-dashboard-bokeh', 'odoo12-addon-report-async', 'odoo12-addon-report-context', 'odoo12-addon-report-csv', 'odoo12-addon-report-label', 'odoo12-addon-report-py3o', 'odoo12-addon-report-py3o-fusion-server', 'odoo12-addon-report-qr', 'odoo12-addon-report-qweb-element-page-visibility', 'odoo12-addon-report-qweb-encrypt', 'odoo12-addon-report-qweb-parameter', 'odoo12-addon-report-qweb-pdf-fixed-column', 'odoo12-addon-report-qweb-pdf-watermark', 'odoo12-addon-report-qweb-signer', 'odoo12-addon-report-substitute', 'odoo12-addon-report-wkhtmltopdf-param', 'odoo12-addon-report-xlsx', 'odoo12-addon-report-xlsx-helper', 'odoo12-addon-report-xlsx-helper-demo', 'odoo12-addon-report-xml', 'odoo12-addon-sql-request-abstract', 'odoo12-addon-web-widget-color']"
7064,odoo12-addons-oca-business-requirement,unknown,"['odoo12-addon-business-requirement', 'odoo12-addon-business-requirement-crm', 'odoo12-addon-business-requirement-deliverable', 'odoo12-addon-business-requirement-sale', 'odoo12-addon-business-requirement-sale-timesheet']"
7065,odoo12-addons-oca-calendar,unknown,"['odoo12-addon-calendar-event-link-base', 'odoo12-addon-calendar-event-link-project-task', 'odoo12-addon-resource-booking']"
7066,odoo12-addons-oca-connector-cmis,unknown,['odoo12-addon-cmis']
7067,odoo12-addons-oca-l10n-chile,unknown,"['odoo12-addon-connector-acp', 'odoo12-addon-connector-acp-ftp', 'odoo12-addon-connector-dicom', 'odoo12-addon-connector-dicom-crm', 'odoo12-addon-fieldservice', 'odoo12-addon-fieldservice-account', 'odoo12-addon-fieldservice-route', 'odoo12-addon-fieldservice-stock', 'odoo12-addon-l10n-cl-chart-of-account', 'odoo12-addon-l10n-cl-currency-rate-sbif', 'odoo12-addon-l10n-cl-etd', 'odoo12-addon-l10n-cl-etd-account', 'odoo12-addon-l10n-cl-etd-stock', 'odoo12-addon-l10n-cl-etd-xerox', 'odoo12-addon-l10n-cl-etd-xerox-fsmroute', 'odoo12-addon-l10n-cl-invoicing-policy', 'odoo12-addon-l10n-cl-product', 'odoo12-addon-l10n-cl-sii', 'odoo12-addon-l10n-cl-sii-activity', 'odoo12-addon-l10n-cl-sii-folio', 'odoo12-addon-l10n-cl-sii-reference', 'odoo12-addon-l10n-cl-sii-reference-account', 'odoo12-addon-l10n-cl-toponym', 'odoo12-addon-partner-fax', 'odoo12-addon-res-partner-email-etd', 'odoo12-addon-web-timeline']"
7068,odoo12-addons-oca-connector-interfaces,unknown,"['odoo12-addon-connector-importer', 'odoo12-addon-connector-importer-demo']"
7069,odoo12-addons-oca-connector-jira,unknown,"['odoo12-addon-connector-jira', 'odoo12-addon-connector-jira-tempo', 'odoo12-addon-connector-jira-tempo-base', 'odoo12-addon-connector-jira-tempo-project-role', 'odoo12-addon-hr-timesheet-role', 'odoo12-addon-multi-step-wizard', 'odoo12-addon-project-role']"
7070,odoo12-addons-oca-vertical-association,unknown,"['odoo12-addon-contract', 'odoo12-addon-contract-membership-delegated-partner', 'odoo12-addon-membership-delegated-partner', 'odoo12-addon-membership-extension', 'odoo12-addon-membership-initial-fee', 'odoo12-addon-membership-prorate', 'odoo12-addon-membership-prorate-variable-period', 'odoo12-addon-membership-variable-period', 'odoo12-addon-membership-withdrawal']"
7071,odoo12-addons-oca-commission,unknown,"['odoo12-addon-contract', 'odoo12-addon-contract-commission', 'odoo12-addon-hr-commission', 'odoo12-addon-sale-commission', 'odoo12-addon-sale-commission-delegated-partner', 'odoo12-addon-sale-commission-formula', 'odoo12-addon-sale-commission-pricelist', 'odoo12-addon-sale-commission-salesman', 'odoo12-addon-sale-commission-settlement-partial-invoice']"
7072,odoo12-addons-oca-cooperative,unknown,"['odoo12-addon-cooperator', 'odoo12-addon-cooperator-portal', 'odoo12-addon-cooperator-website', 'odoo12-addon-cooperator-website-referral-source', 'odoo12-addon-partner-contact-birthdate', 'odoo12-addon-partner-contact-gender', 'odoo12-addon-partner-contact-personal-information-page', 'odoo12-addon-partner-firstname']"
7073,odoo12-addons-oca-event,unknown,"['odoo12-addon-crm-event', 'odoo12-addon-crm-lead-to-event-registration', 'odoo12-addon-event-contact', 'odoo12-addon-event-email-reminder', 'odoo12-addon-event-mail', 'odoo12-addon-event-project', 'odoo12-addon-event-registration-cancel-reason', 'odoo12-addon-event-registration-mass-mailing', 'odoo12-addon-event-registration-multi-qty', 'odoo12-addon-event-registration-partner-unique', 'odoo12-addon-event-sale-registration-multi-qty', 'odoo12-addon-event-sale-reservation', 'odoo12-addon-event-sale-session', 'odoo12-addon-event-session', 'odoo12-addon-event-session-registration-multi-qty', 'odoo12-addon-html-image-url-extractor', 'odoo12-addon-html-text', 'odoo12-addon-partner-event', 'odoo12-addon-project-recalculate', 'odoo12-addon-sale-crm-event-reservation', 'odoo12-addon-website-event-crm', 'odoo12-addon-website-event-excerpt-img', 'odoo12-addon-website-event-filter-organizer', 'odoo12-addon-website-event-require-login', 'odoo12-addon-website-event-share', 'odoo12-addon-website-event-type-description']"
7074,odoo12-addons-oca-timesheet,unknown,"['odoo12-addon-crm-phonecall', 'odoo12-addon-crm-phonecall-timesheet', 'odoo12-addon-crm-timesheet', 'odoo12-addon-date-range', 'odoo12-addon-hr-employee-product', 'odoo12-addon-hr-period', 'odoo12-addon-hr-timesheet-activity-begin-end', 'odoo12-addon-hr-timesheet-analysis', 'odoo12-addon-hr-timesheet-employee-cost-contract', 'odoo12-addon-hr-timesheet-employee-cost-currency', 'odoo12-addon-hr-timesheet-employee-required', 'odoo12-addon-hr-timesheet-nonpayable', 'odoo12-addon-hr-timesheet-portal', 'odoo12-addon-hr-timesheet-report', 'odoo12-addon-hr-timesheet-role', 'odoo12-addon-hr-timesheet-sheet', 'odoo12-addon-hr-timesheet-sheet-activity', 'odoo12-addon-hr-timesheet-sheet-attendance', 'odoo12-addon-hr-timesheet-sheet-autodraft', 'odoo12-addon-hr-timesheet-sheet-autodraft-project', 'odoo12-addon-hr-timesheet-sheet-no-create', 'odoo12-addon-hr-timesheet-sheet-period', 'odoo12-addon-hr-timesheet-sheet-policy-department-manager', 'odoo12-addon-hr-timesheet-sheet-policy-direct-manager', 'odoo12-addon-hr-timesheet-sheet-policy-project-manager', 'odoo12-addon-hr-timesheet-sheet-role', 'odoo12-addon-hr-timesheet-task-domain', 'odoo12-addon-hr-timesheet-task-required', 'odoo12-addon-hr-timesheet-task-stage', 'odoo12-addon-hr-timesheet-time-type', 'odoo12-addon-hr-utilization-analysis', 'odoo12-addon-hr-utilization-report', 'odoo12-addon-project-role', 'odoo12-addon-project-stage-closed', 'odoo12-addon-project-task-stage-allow-timesheet', 'odoo12-addon-project-timesheet-holidays-integrity', 'odoo12-addon-project-timesheet-time-control', 'odoo12-addon-report-xlsx', 'odoo12-addon-sale-project-timesheet-by-seniority', 'odoo12-addon-sale-timesheet-existing-project', 'odoo12-addon-sale-timesheet-hook', 'odoo12-addon-sale-timesheet-limit-date', 'odoo12-addon-sale-timesheet-line-exclude', 'odoo12-addon-sale-timesheet-order-line-sync', 'odoo12-addon-sale-timesheet-rounded', 'odoo12-addon-sale-timesheet-task-exclude', 'odoo12-addon-web-widget-x2many-2d-matrix']"
7075,odoo12-addons-oca-hr-timesheet,unknown,"['odoo12-addon-crm-timesheet', 'odoo12-addon-date-range', 'odoo12-addon-hr-timesheet-analysis', 'odoo12-addon-hr-timesheet-employee-required', 'odoo12-addon-hr-timesheet-role', 'odoo12-addon-hr-timesheet-sheet', 'odoo12-addon-hr-timesheet-task-domain', 'odoo12-addon-hr-timesheet-task-required', 'odoo12-addon-hr-timesheet-task-stage', 'odoo12-addon-hr-utilization-analysis', 'odoo12-addon-hr-utilization-report', 'odoo12-addon-project-role', 'odoo12-addon-project-stage-closed', 'odoo12-addon-project-timesheet-time-control', 'odoo12-addon-report-xlsx', 'odoo12-addon-web-widget-x2many-2d-matrix']"
7076,odoo12-addons-oca-mis-builder-contrib,unknown,"['odoo12-addon-date-range', 'odoo12-addon-mis-builder', 'odoo12-addon-mis-builder-analytic', 'odoo12-addon-report-xlsx', 'odoo12-addon-web-widget-color']"
7077,odoo12-addons-oca-mis-builder,unknown,"['odoo12-addon-date-range', 'odoo12-addon-mis-builder', 'odoo12-addon-mis-builder-budget', 'odoo12-addon-mis-builder-demo', 'odoo12-addon-report-xlsx', 'odoo12-addon-web-widget-color']"
7078,odoo12-addons-oca-l10n-estonia,unknown,"['odoo12-addon-date-range', 'odoo12-addon-l10n-ee-accounting', 'odoo12-addon-l10n-ee-reporting', 'odoo12-addon-mis-builder', 'odoo12-addon-report-xlsx', 'odoo12-addon-web-widget-color']"
